Date,Region,New Cases,Total Cases,Active Cases,Inpatient Hospitalizations,ICU Hospitalizations,Recovered Cases,Deaths
2020-09-09,Saskatoon,1,277,16,0,1,259,2
2020-09-09,South Central,0,NA,9,NA,NA,NA,NA
2020-09-09,South East,0,NA,2,NA,NA,NA,NA
2020-09-09,South West,0,NA,5,NA,NA,NA,NA
2020-09-10,Central East,1,NA,4,NA,NA,NA,NA
2020-09-10,Central West,1,NA,6,NA,NA,NA,NA
2020-09-10,Far North Central,0,0,0,0,0,0,0
2020-09-10,Far North East,1,NA,1,NA,NA,NA,NA
2020-09-10,Far North West,0,NA,3,NA,NA,NA,NA
2020-09-10,North Central,0,NA,4,NA,NA,NA,NA
2020-09-10,North East,0,NA,0,NA,NA,NA,NA
2020-09-10,North West,0,NA,5,NA,NA,NA,NA
2020-09-10,Regina,1,138,6,0,0,130,2
2020-09-10,Saskatoon,1,278,16,1,0,260,2
2020-09-10,South Central,0,NA,7,NA,NA,NA,NA
2020-09-10,South East,1,NA,2,NA,NA,NA,NA
2020-09-10,South West,0,NA,4,NA,NA,NA,NA
2020-09-11,Central East,7,NA,11,NA,NA,NA,NA
2020-09-11,Central West,0,NA,6,NA,NA,NA,NA
2020-09-11,Far North Central,0,0,0,0,0,0,0
2020-09-11,Far North East,1,NA,2,NA,NA,NA,NA
2020-09-11,Far North West,0,NA,2,NA,NA,NA,NA
2020-09-11,North Central,0,NA,4,NA,NA,NA,NA
2020-09-11,North East,0,NA,0,NA,NA,NA,NA
2020-09-11,North West,0,NA,5,NA,NA,NA,NA
2020-09-11,Regina,1,139,7,0,0,130,2
2020-09-11,Saskatoon,4,282,20,2,0,260,2
2020-09-11,South Central,0,NA,5,NA,NA,NA,NA
2020-09-11,South East,0,NA,2,NA,NA,NA,NA
2020-09-11,South West,0,NA,2,NA,NA,NA,NA
2020-09-12,Central East,14,NA,25,NA,NA,NA,NA
2020-09-12,Central West,0,NA,6,NA,NA,NA,NA
2020-09-12,Far North Central,0,0,0,0,0,0,0
2020-09-12,Far North East,0,NA,2,NA,NA,NA,NA
2020-09-12,Far North West,0,NA,2,NA,NA,NA,NA
2020-09-12,North Central,0,NA,4,NA,NA,NA,NA
2020-09-12,North East,0,NA,0,NA,NA,NA,NA
2020-09-12,North West,0,NA,3,NA,NA,NA,NA
2020-09-12,Regina,0,139,7,0,0,130,2
2020-09-12,Saskatoon,5,287,24,2,0,261,2
2020-09-12,South Central,0,NA,5,NA,NA,NA,NA
2020-09-12,South East,0,NA,2,NA,NA,NA,NA
2020-09-12,South West,2,NA,3,NA,NA,NA,NA
2020-09-13,Central East,1,NA,26,NA,NA,NA,NA
2020-09-13,Central West,1,NA,7,NA,NA,NA,NA
2020-09-13,Far North Central,0,0,0,0,0,0,0
2020-09-13,Far North East,0,NA,2,NA,NA,NA,NA
2020-09-13,Far North West,0,NA,2,NA,NA,NA,NA
2020-09-13,North Central,0,NA,3,NA,NA,NA,NA
2020-09-13,North East,0,NA,0,NA,NA,NA,NA
2020-09-13,North West,0,NA,3,NA,NA,NA,NA
2020-09-13,Regina,0,139,7,0,0,130,2
2020-09-13,Saskatoon,14,301,38,2,0,261,2
2020-09-13,South Central,0,NA,5,NA,NA,NA,NA
2020-09-13,South East,0,NA,2,NA,NA,NA,NA
2020-09-13,South West,0,NA,3,NA,NA,NA,NA
2020-09-14,Central East,0,NA,25,NA,NA,NA,NA
2020-09-14,Central West,0,NA,7,NA,NA,NA,NA
2020-09-14,Far North Central,0,0,0,0,0,0,0
2020-09-14,Far North East,0,NA,2,NA,NA,NA,NA
2020-09-14,Far North West,0,NA,2,NA,NA,NA,NA
2020-09-14,North Central,0,NA,3,NA,NA,NA,NA
2020-09-14,North East,0,NA,0,NA,NA,NA,NA
2020-09-14,North West,0,NA,3,NA,NA,NA,NA
2020-09-14,Regina,0,139,7,0,0,130,2
2020-09-14,Saskatoon,6,307,43,3,0,262,2
2020-09-14,South Central,1,NA,5,NA,NA,NA,NA
2020-09-14,South East,0,NA,2,NA,NA,NA,NA
2020-09-14,South West,1,NA,4,NA,NA,NA,NA
2020-09-15,Central East,2,NA,27,NA,NA,NA,NA
2020-09-15,Central West,0,NA,6,NA,NA,NA,NA
2020-09-15,Far North Central,0,0,0,0,0,0,0
2020-09-15,Far North East,0,NA,2,NA,NA,NA,NA
2020-09-15,Far North West,0,NA,2,NA,NA,NA,NA
2020-09-15,North Central,0,NA,2,NA,NA,NA,NA
2020-09-15,North East,0,NA,0,NA,NA,NA,NA
2020-09-15,North West,0,NA,2,NA,NA,NA,NA
2020-09-15,Regina,0,139,7,0,0,130,2
2020-09-15,Saskatoon,8,315,42,4,0,271,2
2020-09-15,South Central,0,NA,5,NA,NA,NA,NA
2020-09-15,South East,0,NA,2,NA,NA,NA,NA
2020-09-15,South West,0,NA,4,NA,NA,NA,NA
2020-09-16,Central East,0,NA,27,NA,NA,NA,NA
2020-09-16,Central West,0,NA,6,NA,NA,NA,NA
2020-09-16,Far North Central,0,0,0,0,0,0,0
2020-09-16,Far North East,0,NA,2,NA,NA,NA,NA
2020-09-16,Far North West,0,NA,2,NA,NA,NA,NA
2020-09-16,North Central,0,NA,1,NA,NA,NA,NA
2020-09-16,North East,1,NA,1,NA,NA,NA,NA
2020-09-16,North West,0,NA,2,NA,NA,NA,NA
2020-09-16,Regina,1,140,8,0,0,130,2
2020-09-16,Saskatoon,7,322,47,4,0,273,2
2020-09-16,South Central,0,NA,5,NA,NA,NA,NA
2020-09-16,South East,0,NA,2,NA,NA,NA,NA
2020-09-16,South West,0,NA,3,NA,NA,NA,NA
2020-09-17,Central East,0,NA,26,NA,NA,NA,NA
2020-09-17,Central West,0,NA,4,NA,NA,NA,NA
2020-09-17,Far North Central,0,0,0,0,0,0,0
2020-09-17,Far North East,0,NA,2,NA,NA,NA,NA
2020-09-17,Far North West,0,NA,2,NA,NA,NA,NA
2020-09-17,North Central,0,NA,1,NA,NA,NA,NA
2020-09-17,North East,0,NA,1,NA,NA,NA,NA
2020-09-17,North West,0,NA,2,NA,NA,NA,NA
2020-09-17,Regina,0,140,8,0,0,130,2
2020-09-17,Saskatoon,4,326,50,5,0,274,2
2020-09-17,South Central,0,NA,5,NA,NA,NA,NA
2020-09-17,South East,2,NA,4,NA,NA,NA,NA
2020-09-17,South West,1,NA,4,NA,NA,NA,NA
2020-09-18,Central East,0,NA,19,NA,NA,NA,NA
2020-09-18,Central West,3,NA,6,NA,NA,NA,NA
2020-09-18,Far North Central,0,0,0,0,0,0,0
2020-09-18,Far North East,0,NA,2,NA,NA,NA,NA
2020-09-18,Far North West,0,NA,1,NA,NA,NA,NA
2020-09-18,North Central,0,NA,1,NA,NA,NA,NA
2020-09-18,North East,0,NA,1,NA,NA,NA,NA
2020-09-18,North West,0,NA,2,NA,NA,NA,NA
2020-09-18,Regina,4,144,10,0,0,132,2
2020-09-18,Saskatoon,12,338,61,5,0,275,2
2020-09-18,South Central,0,NA,4,NA,NA,NA,NA
2020-09-18,South East,0,NA,2,NA,NA,NA,NA
2020-09-18,South West,0,NA,4,NA,NA,NA,NA
2020-09-19,Central East,1,NA,20,NA,NA,NA,NA
2020-09-19,Central West,1,NA,7,NA,NA,NA,NA
2020-09-19,Far North Central,0,0,0,0,0,0,0
2020-09-19,Far North East,0,NA,2,NA,NA,NA,NA
2020-09-19,Far North West,0,NA,1,NA,NA,NA,NA
2020-09-19,North Central,0,NA,1,NA,NA,NA,NA
2020-09-19,North East,0,NA,1,NA,NA,NA,NA
2020-09-19,North West,0,NA,2,NA,NA,NA,NA
2020-09-19,Regina,5,149,13,1,0,134,2
2020-09-19,Saskatoon,2,340,63,7,1,275,2
2020-09-19,South Central,2,NA,5,NA,NA,NA,NA
2020-09-19,South East,0,NA,2,NA,NA,NA,NA
2020-09-19,South West,0,NA,4,NA,NA,NA,NA
2020-09-20,Central East,0,NA,20,NA,NA,NA,NA
2020-09-20,Central West,0,NA,7,NA,NA,NA,NA
2020-09-20,Far North Central,0,0,0,0,0,0,0
2020-09-20,Far North East,0,NA,2,NA,NA,NA,NA
2020-09-20,Far North West,0,NA,1,NA,NA,NA,NA
2020-09-20,North Central,0,NA,1,NA,NA,NA,NA
2020-09-20,North East,0,NA,1,NA,NA,NA,NA
2020-09-20,North West,0,NA,2,NA,NA,NA,NA
2020-09-20,Regina,10,159,23,1,0,134,2
2020-09-20,Saskatoon,7,347,70,7,1,275,2
2020-09-20,South Central,0,NA,5,NA,NA,NA,NA
2020-09-20,South East,2,NA,4,NA,NA,NA,NA
2020-09-20,South West,0,NA,4,NA,NA,NA,NA
2020-09-21,Central East,0,NA,19,NA,NA,NA,NA
2020-09-21,Central West,0,NA,7,NA,NA,NA,NA
2020-09-21,Far North Central,0,0,0,0,0,0,0
2020-09-21,Far North East,0,NA,2,NA,NA,NA,NA
2020-09-21,Far North West,0,NA,1,NA,NA,NA,NA
2020-09-21,North Central,0,NA,1,NA,NA,NA,NA
2020-09-21,North East,0,NA,1,NA,NA,NA,NA
2020-09-21,North West,0,NA,2,NA,NA,NA,NA
2020-09-21,Regina,1,160,22,1,0,136,2
2020-09-21,Saskatoon,5,353,76,7,1,275,2
2020-09-21,South Central,0,NA,5,NA,NA,NA,NA
2020-09-21,South East,1,NA,5,NA,NA,NA,NA
2020-09-21,South West,0,NA,4,NA,NA,NA,NA
2020-09-22,Central East,0,NA,16,NA,NA,NA,NA
2020-09-22,Central West,1,NA,7,NA,NA,NA,NA
2020-09-22,Far North Central,0,0,0,0,0,0,0
2020-09-22,Far North East,1,NA,1,NA,NA,NA,NA
2020-09-22,Far North West,0,NA,1,NA,NA,NA,NA
2020-09-22,North Central,0,NA,0,NA,NA,NA,NA
2020-09-22,North East,0,NA,1,NA,NA,NA,NA
2020-09-22,North West,0,NA,2,NA,NA,NA,NA
2020-09-22,Regina,2,162,24,0,0,136,2
2020-09-22,Saskatoon,6,359,81,7,1,276,2
2020-09-22,South Central,0,NA,4,NA,NA,NA,NA
2020-09-22,South East,0,NA,5,NA,NA,NA,NA
2020-09-22,South West,0,NA,4,NA,NA,NA,NA
2020-09-23,Central East,0,NA,4,NA,NA,NA,NA
2020-09-23,Central West,1,NA,8,NA,NA,NA,NA
2020-09-23,Far North Central,0,0,0,0,0,0,0
2020-09-23,Far North East,0,NA,1,NA,NA,NA,NA
2020-09-23,Far North West,0,NA,1,NA,NA,NA,NA
2020-09-23,North Central,0,NA,0,NA,NA,NA,NA
2020-09-23,North East,0,NA,1,NA,NA,NA,NA
2020-09-23,North West,0,NA,2,NA,NA,NA,NA
2020-09-23,Regina,3,165,26,0,0,137,2
2020-09-23,Saskatoon,2,361,78,7,1,281,2
2020-09-23,South Central,0,NA,3,NA,NA,NA,NA
2020-09-23,South East,0,NA,5,NA,NA,NA,NA
2020-09-23,South West,0,NA,4,NA,NA,NA,NA
2020-09-24,Central East,0,NA,3,NA,NA,NA,NA
2020-09-24,Central West,1,NA,8,NA,NA,NA,NA
2020-09-24,Far North Central,0,0,0,0,0,0,0
2020-09-24,Far North East,0,NA,1,NA,NA,NA,NA
2020-09-24,Far North West,0,NA,1,NA,NA,NA,NA
2020-09-24,North Central,0,NA,0,NA,NA,NA,NA
2020-09-24,North East,0,NA,1,NA,NA,NA,NA
2020-09-24,North West,0,NA,2,NA,NA,NA,NA
2020-09-24,Regina,1,166,26,0,0,138,2
2020-09-24,Saskatoon,2,363,75,7,0,286,2
2020-09-24,South Central,1,NA,4,NA,NA,NA,NA
2020-09-24,South East,0,NA,5,NA,NA,NA,NA
2020-09-24,South West,0,NA,4,NA,NA,NA,NA
2020-09-25,Central East,1,NA,4,NA,NA,NA,NA
2020-09-25,Central West,0,NA,8,NA,NA,NA,NA
2020-09-25,Far North Central,0,0,0,0,0,0,0
2020-09-25,Far North East,0,NA,1,NA,NA,NA,NA
2020-09-25,Far North West,0,NA,1,NA,NA,NA,NA
2020-09-25,North Central,3,NA,3,NA,NA,NA,NA
2020-09-25,North East,0,NA,1,NA,NA,NA,NA
2020-09-25,North West,1,NA,3,NA,NA,NA,NA
2020-09-25,Regina,1,167,19,0,0,146,2
2020-09-25,Saskatoon,3,366,69,7,0,295,2
2020-09-25,South Central,0,NA,4,NA,NA,NA,NA
2020-09-25,South East,1,NA,6,NA,NA,NA,NA
2020-09-25,South West,0,NA,3,NA,NA,NA,NA
2020-09-26,Central East,2,NA,5,NA,NA,NA,NA
2020-09-26,Central West,0,NA,8,NA,NA,NA,NA
2020-09-26,Far North Central,0,0,0,0,0,0,0
2020-09-26,Far North East,0,NA,1,NA,NA,NA,NA
2020-09-26,Far North West,0,NA,1,NA,NA,NA,NA
2020-09-26,North Central,0,NA,3,NA,NA,NA,NA
2020-09-26,North East,0,NA,1,NA,NA,NA,NA
2020-09-26,North West,0,NA,1,NA,NA,NA,NA
2020-09-26,Regina,2,168,19,0,0,147,2
2020-09-26,Saskatoon,15,381,83,7,0,296,2
2020-09-26,South Central,0,NA,4,NA,NA,NA,NA
2020-09-26,South East,0,NA,5,NA,NA,NA,NA
2020-09-26,South West,0,NA,3,NA,NA,NA,NA
2020-09-27,Central East,8,NA,13,NA,NA,NA,NA
2020-09-27,Central West,0,NA,6,NA,NA,NA,NA
2020-09-27,Far North Central,0,0,0,0,0,0,0
2020-09-27,Far North East,0,NA,1,NA,NA,NA,NA
2020-09-27,Far North West,0,NA,0,NA,NA,NA,NA
2020-09-27,North Central,1,NA,4,NA,NA,NA,NA
2020-09-27,North East,0,NA,1,NA,NA,NA,NA
2020-09-27,North West,0,NA,0,NA,NA,NA,NA
2020-09-27,Regina,4,172,23,1,0,147,2
2020-09-27,Saskatoon,1,382,84,6,0,296,2
2020-09-27,South Central,0,NA,4,NA,NA,NA,NA
2020-09-27,South East,0,NA,5,NA,NA,NA,NA
2020-09-27,South West,0,NA,2,NA,NA,NA,NA
2020-09-28,Central East,7,NA,20,NA,NA,NA,NA
2020-09-28,Central West,0,NA,6,NA,NA,NA,NA
2020-09-28,Far North Central,0,0,0,0,0,0,0
2020-09-28,Far North East,0,NA,1,NA,NA,NA,NA
2020-09-28,Far North West,1,NA,1,NA,NA,NA,NA
2020-09-28,North Central,0,NA,4,NA,NA,NA,NA
2020-09-28,North East,0,NA,1,NA,NA,NA,NA
2020-09-28,North West,0,NA,0,NA,NA,NA,NA
2020-09-28,Regina,3,176,24,0,0,150,2
2020-09-28,Saskatoon,3,385,84,7,0,299,2
2020-09-28,South Central,0,NA,4,NA,NA,NA,NA
2020-09-28,South East,0,NA,4,NA,NA,NA,NA
2020-09-28,South West,0,NA,0,NA,NA,NA,NA
2020-09-29,Central East,1,NA,21,NA,NA,NA,NA
2020-09-29,Central West,0,NA,5,NA,NA,NA,NA
2020-09-29,Far North Central,0,0,0,0,0,0,0
2020-09-29,Far North East,0,NA,1,NA,NA,NA,NA
2020-09-29,Far North West,0,NA,1,NA,NA,NA,NA
2020-09-29,North Central,0,NA,4,NA,NA,NA,NA
2020-09-29,North East,0,NA,1,NA,NA,NA,NA
2020-09-29,North West,0,NA,0,NA,NA,NA,NA
2020-09-29,Regina,6,182,30,1,0,150,2
2020-09-29,Saskatoon,0,385,68,6,0,315,2
2020-09-29,South Central,0,NA,3,NA,NA,NA,NA
2020-09-29,South East,0,NA,4,NA,NA,NA,NA
2020-09-29,South West,0,NA,0,NA,NA,NA,NA
2020-09-30,Central East,2,NA,23,NA,NA,NA,NA
2020-09-30,Central West,1,NA,6,NA,NA,NA,NA
2020-09-30,Far North Central,0,0,0,0,0,0,0
2020-09-30,Far North East,0,NA,1,NA,NA,NA,NA
2020-09-30,Far North West,0,NA,1,NA,NA,NA,NA
2020-09-30,North Central,0,NA,4,NA,NA,NA,NA
2020-09-30,North East,1,NA,1,NA,NA,NA,NA
2020-09-30,North West,0,NA,0,NA,NA,NA,NA
2020-09-30,Regina,2,184,30,1,0,152,2
2020-09-30,Saskatoon,8,393,68,5,0,323,2
2020-09-30,South Central,0,NA,3,NA,NA,NA,NA
2020-09-30,South East,0,NA,3,NA,NA,NA,NA
2020-09-30,South West,0,NA,0,NA,NA,NA,NA
2020-10-01,Central East,5,NA,27,NA,NA,NA,NA
2020-10-01,Central West,0,NA,6,NA,NA,NA,NA
2020-10-01,Far North Central,0,0,0,0,0,0,0
2020-10-01,Far North East,0,NA,0,NA,NA,NA,NA
2020-10-01,Far North West,0,NA,1,NA,NA,NA,NA
2020-10-01,North Central,1,NA,6,NA,NA,NA,NA
2020-10-01,North East,1,NA,1,NA,NA,NA,NA
2020-10-01,North West,0,NA,0,NA,NA,NA,NA
2020-10-01,Regina,4,188,34,1,0,152,2
2020-10-01,Saskatoon,0,393,61,4,0,330,2
2020-10-01,South Central,1,NA,4,NA,NA,NA,NA
2020-10-01,South East,0,NA,2,NA,NA,NA,NA
2020-10-01,South West,2,NA,2,NA,NA,NA,NA
2020-10-02,Central East,4,NA,31,NA,NA,NA,NA
2020-10-02,Central West,0,NA,5,NA,NA,NA,NA
2020-10-02,Far North Central,0,0,0,0,0,0,0
2020-10-02,Far North East,0,NA,0,NA,NA,NA,NA
2020-10-02,Far North West,0,NA,1,NA,NA,NA,NA
2020-10-02,North Central,1,NA,7,NA,NA,NA,NA
2020-10-02,North East,1,NA,2,NA,NA,NA,NA
2020-10-02,North West,0,NA,0,NA,NA,NA,NA
2020-10-02,Regina,0,188,30,1,0,156,2
2020-10-02,Saskatoon,6,399,62,3,0,335,2
2020-10-02,South Central,1,NA,5,NA,NA,NA,NA
2020-10-02,South East,0,NA,2,NA,NA,NA,NA
2020-10-02,South West,0,NA,2,NA,NA,NA,NA
2020-10-03,Central East,4,NA,34,NA,NA,NA,NA
2020-10-03,Central West,0,NA,3,NA,NA,NA,NA
2020-10-03,Far North Central,0,0,0,0,0,0,0
2020-10-03,Far North East,0,NA,0,NA,NA,NA,NA
2020-10-03,Far North West,0,NA,1,NA,NA,NA,NA
2020-10-03,North Central,0,NA,7,NA,NA,NA,NA
2020-10-03,North East,0,NA,2,NA,NA,NA,NA
2020-10-03,North West,0,NA,0,NA,NA,NA,NA
2020-10-03,Regina,2,190,28,0,0,160,2
2020-10-03,Saskatoon,3,402,60,0,0,340,2
2020-10-03,South Central,2,NA,7,NA,NA,NA,NA
2020-10-03,South East,2,NA,3,NA,NA,NA,NA
2020-10-03,South West,1,NA,3,NA,NA,NA,NA
2020-10-04,Central East,1,NA,35,NA,NA,NA,NA
2020-10-04,Central West,0,NA,3,NA,NA,NA,NA
2020-10-04,Far North Central,0,0,0,0,0,0,0
2020-10-04,Far North East,0,NA,0,NA,NA,NA,NA
2020-10-04,Far North West,0,NA,1,NA,NA,NA,NA
2020-10-04,North Central,0,NA,7,NA,NA,NA,NA
2020-10-04,North East,0,NA,2,NA,NA,NA,NA
2020-10-04,North West,0,NA,0,NA,NA,NA,NA
2020-10-04,Regina,1,191,29,0,1,160,2
2020-10-04,Saskatoon,1,403,61,0,0,340,2
2020-10-04,South Central,0,NA,7,NA,NA,NA,NA
2020-10-04,South East,2,NA,5,NA,NA,NA,NA
2020-10-04,South West,0,NA,3,NA,NA,NA,NA
2020-10-05,Central East,5,NA,39,NA,NA,NA,NA
2020-10-05,Central West,0,NA,2,NA,NA,NA,NA
2020-10-05,Far North Central,0,0,0,0,0,0,0
2020-10-05,Far North East,0,NA,0,NA,NA,NA,NA
2020-10-05,Far North West,0,NA,1,NA,NA,NA,NA
2020-10-05,North Central,0,NA,7,NA,NA,NA,NA
2020-10-05,North East,0,NA,2,NA,NA,NA,NA
2020-10-05,North West,0,NA,0,NA,NA,NA,NA
2020-10-05,Regina,1,192,26,0,1,164,2
2020-10-05,Saskatoon,1,404,50,0,0,352,2
2020-10-05,South Central,1,NA,8,NA,NA,NA,NA
2020-10-05,South East,1,NA,5,NA,NA,NA,NA
2020-10-05,South West,0,NA,3,NA,NA,NA,NA
2020-10-06,Central East,3,NA,41,NA,NA,NA,NA
2020-10-06,Central West,0,NA,2,NA,NA,NA,NA
2020-10-06,Far North Central,0,0,0,0,0,0,0
2020-10-06,Far North East,0,NA,0,NA,NA,NA,NA
2020-10-06,Far North West,1,NA,2,NA,NA,NA,NA
2020-10-06,North Central,1,NA,8,NA,NA,NA,NA
2020-10-06,North East,0,NA,1,NA,NA,NA,NA
2020-10-06,North West,0,NA,0,NA,NA,NA,NA
2020-10-06,Regina,2,194,26,0,1,166,2
2020-10-06,Saskatoon,6,410,40,1,0,368,2
2020-10-06,South Central,0,NA,8,NA,NA,NA,NA
2020-10-06,South East,2,NA,7,NA,NA,NA,NA
2020-10-06,South West,0,NA,3,NA,NA,NA,NA
2020-10-07,Central East,1,NA,41,NA,NA,NA,NA
2020-10-07,Central West,1,NA,1,NA,NA,NA,NA
2020-10-07,Far North Central,0,0,0,0,0,0,0
2020-10-07,Far North East,0,NA,0,NA,NA,NA,NA
2020-10-07,Far North West,0,NA,2,NA,NA,NA,NA
2020-10-07,North Central,0,NA,8,NA,NA,NA,NA
2020-10-07,North East,0,NA,1,NA,NA,NA,NA
2020-10-07,North West,0,NA,0,NA,NA,NA,NA
2020-10-07,Regina,3,197,27,0,1,168,2
2020-10-07,Saskatoon,4,414,39,4,0,373,2
2020-10-07,South Central,0,NA,8,NA,NA,NA,NA
2020-10-07,South East,1,NA,8,NA,NA,NA,NA
2020-10-07,South West,0,NA,3,NA,NA,NA,NA
2020-10-08,Central East,2,NA,40,NA,NA,NA,NA
2020-10-08,Central West,0,NA,1,NA,NA,NA,NA
2020-10-08,Far North Central,0,0,0,0,0,0,0
2020-10-08,Far North East,2,NA,2,NA,NA,NA,NA
2020-10-08,Far North West,3,NA,5,NA,NA,NA,NA
2020-10-08,North Central,2,NA,9,NA,NA,NA,NA
2020-10-08,North East,0,NA,1,NA,NA,NA,NA
2020-10-08,North West,1,NA,1,NA,NA,NA,NA
2020-10-08,Regina,1,198,25,1,1,171,2
2020-10-08,Saskatoon,6,420,43,5,0,375,2
2020-10-08,South Central,0,NA,4,NA,NA,NA,NA
2020-10-08,South East,1,NA,9,NA,NA,NA,NA
2020-10-08,South West,0,NA,3,NA,NA,NA,NA
2020-10-09,Central East,4,NA,42,NA,NA,NA,NA
2020-10-09,Central West,3,NA,4,NA,NA,NA,NA
2020-10-09,Far North Central,0,0,0,0,0,0,0
2020-10-09,Far North East,2,NA,4,NA,NA,NA,NA
2020-10-09,Far North West,0,NA,5,NA,NA,NA,NA
2020-10-09,North Central,4,NA,9,NA,NA,NA,NA
2020-10-09,North East,0,NA,1,NA,NA,NA,NA
2020-10-09,North West,0,NA,1,NA,NA,NA,NA
2020-10-09,Regina,2,200,22,1,1,176,2
2020-10-09,Saskatoon,5,425,33,4,1,390,2
2020-10-09,South Central,2,NA,6,NA,NA,NA,NA
2020-10-09,South East,0,NA,9,NA,NA,NA,NA
2020-10-09,South West,0,NA,3,NA,NA,NA,NA
2020-10-10,Central East,11,NA,46,NA,NA,NA,NA
2020-10-10,Central West,2,NA,6,NA,NA,NA,NA
2020-10-10,Far North Central,0,0,0,0,0,0,0
2020-10-10,Far North East,4,NA,8,NA,NA,NA,NA
2020-10-10,Far North West,0,NA,5,NA,NA,NA,NA
2020-10-10,North Central,7,NA,17,NA,NA,NA,NA
2020-10-10,North East,1,NA,2,NA,NA,NA,NA
2020-10-10,North West,1,NA,2,NA,NA,NA,NA
2020-10-10,Regina,3,203,23,1,1,178,2
2020-10-10,Saskatoon,3,428,34,3,1,392,2
2020-10-10,South Central,0,NA,5,NA,NA,NA,NA
2020-10-10,South East,2,NA,10,NA,NA,NA,NA
2020-10-10,South West,0,NA,3,NA,NA,NA,NA
2020-10-11,Central East,0,NA,46,NA,NA,NA,NA
2020-10-11,Central West,0,NA,6,NA,NA,NA,NA
2020-10-11,Far North Central,0,0,0,0,0,0,0
2020-10-11,Far North East,2,NA,10,NA,NA,NA,NA
2020-10-11,Far North West,1,NA,5,NA,NA,NA,NA
2020-10-11,North Central,5,NA,21,NA,NA,NA,NA
2020-10-11,North East,0,NA,2,NA,NA,NA,NA
2020-10-11,North West,3,NA,5,NA,NA,NA,NA
2020-10-11,Regina,11,214,32,1,1,180,2
2020-10-11,Saskatoon,1,429,33,3,1,393,3
2020-10-11,South Central,0,NA,5,NA,NA,NA,NA
2020-10-11,South East,1,NA,11,NA,NA,NA,NA
2020-10-11,South West,0,NA,3,NA,NA,NA,NA
2020-10-12,Central East,3,NA,45,NA,NA,NA,NA
2020-10-12,Central West,1,NA,7,NA,NA,NA,NA
2020-10-12,Far North Central,0,0,0,0,0,0,0
2020-10-12,Far North East,0,NA,10,NA,NA,NA,NA
2020-10-12,Far North West,1,NA,6,NA,NA,NA,NA
2020-10-12,North Central,19,NA,39,NA,NA,NA,NA
2020-10-12,North East,1,NA,3,NA,NA,NA,NA
2020-10-12,North West,3,NA,8,NA,NA,NA,NA
2020-10-12,Regina,5,219,34,2,1,183,2
2020-10-12,Saskatoon,13,442,43,5,0,396,3
2020-10-12,South Central,0,NA,5,NA,NA,NA,NA
2020-10-12,South East,1,NA,11,NA,NA,NA,NA
2020-10-12,South West,1,NA,4,NA,NA,NA,NA
2020-10-13,Central East,0,NA,39,NA,NA,NA,NA
2020-10-13,Central West,4,NA,11,NA,NA,NA,NA
2020-10-13,Far North Central,0,0,0,0,0,0,0
2020-10-13,Far North East,0,NA,10,NA,NA,NA,NA
2020-10-13,Far North West,0,NA,6,NA,NA,NA,NA
2020-10-13,North Central,9,NA,47,NA,NA,NA,NA
2020-10-13,North East,0,NA,2,NA,NA,NA,NA
2020-10-13,North West,0,NA,8,NA,NA,NA,NA
2020-10-13,Regina,11,230,42,1,1,186,2
2020-10-13,Saskatoon,8,450,51,4,1,396,3
2020-10-13,South Central,0,NA,5,NA,NA,NA,NA
2020-10-13,South East,0,NA,11,NA,NA,NA,NA
2020-10-13,South West,0,NA,4,NA,NA,NA,NA
2020-10-14,Central East,1,NA,36,NA,NA,NA,NA
2020-10-14,Central West,0,NA,11,NA,NA,NA,NA
2020-10-14,Far North Central,0,0,0,0,0,0,0
2020-10-14,Far North East,4,NA,14,NA,NA,NA,NA
2020-10-14,Far North West,0,NA,6,NA,NA,NA,NA
2020-10-14,North Central,5,NA,52,NA,NA,NA,NA
2020-10-14,North East,7,NA,9,NA,NA,NA,NA
2020-10-14,North West,0,NA,8,NA,NA,NA,NA
2020-10-14,Regina,3,234,46,0,0,186,2
2020-10-14,Saskatoon,4,454,51,4,1,400,3
2020-10-14,South Central,0,NA,5,NA,NA,NA,NA
2020-10-14,South East,1,NA,12,NA,NA,NA,NA
2020-10-14,South West,0,NA,3,NA,NA,NA,NA
2020-10-15,Central East,8,NA,39,NA,NA,NA,NA
2020-10-15,Central West,0,NA,10,NA,NA,NA,NA
2020-10-15,Far North Central,0,0,0,0,0,0,0
2020-10-15,Far North East,2,NA,16,NA,NA,NA,NA
2020-10-15,Far North West,3,NA,9,NA,NA,NA,NA
2020-10-15,North Central,2,NA,53,NA,NA,NA,NA
2020-10-15,North East,2,NA,11,NA,NA,NA,NA
2020-10-15,North West,0,NA,8,NA,NA,NA,NA
2020-10-15,Regina,7,241,52,0,1,187,2
2020-10-15,Saskatoon,8,462,55,4,1,404,3
2020-10-15,South Central,1,NA,5,NA,NA,NA,NA
2020-10-15,South East,0,NA,11,NA,NA,NA,NA
2020-10-15,South West,0,NA,1,NA,NA,NA,NA
2020-10-16,Central East,2,NA,41,NA,NA,NA,NA
2020-10-16,Central West,1,NA,11,NA,NA,NA,NA
2020-10-16,Far North Central,0,0,0,0,0,0,0
2020-10-16,Far North East,7,NA,23,NA,NA,NA,NA
2020-10-16,Far North West,6,NA,15,NA,NA,NA,NA
2020-10-16,North Central,8,NA,61,NA,NA,NA,NA
2020-10-16,North East,0,NA,11,NA,NA,NA,NA
